PartitionKey,RowKey,,Tweets,Length,Date,Source,Favourites,RTs,Language
site,site,2184," #climatestrikeonline even though we can’t go outside, because we risk spreading the novel coronavirus, we still stand up…",139,20/3/2020 11:24,Twitter Web App,0,485,en
site,site,2185,school strike week 83. please act in full solidarity with those at risk. #climatestrikeonline #covid_19… ,128,20/3/2020 10:46,Twitter for iPhone,33382,3591,en
site,site,2186, day 115 of striking- #digitalstrike #climatestrikeonline-to raise awareness about #savecongorainforest #savecongoforest_flor…,140,20/3/2020 10:44,Twitter for iPhone,0,258,en
site,site,2187," climate strike sydney, australiaweek 28.it is essential that we treat all crises like crises and listen to the advice of…",139,20/3/2020 9:12,Twitter Web App,0,316,en
site,site,2188, please suppo#climatestrikeonline for the future whatever you are! it is my first time to spread this campaign from #hong…,140,20/3/2020 9:12,Twitter Web App,0,164,en
site,site,2189, week 2 #digitalstrike we need to #flattenthecurve by not only protecting ourselves but others. aswell as this we stil…,140,20/3/2020 9:12,Twitter Web App,0,139,en
site,site,2190, joining the #digitalstrike again today together with     …,140,20/3/2020 9:11,Twitter Web App,0,163,en
site,site,2191,"solidarity, science and common sense will get us through any crisis. let's keep that in mind. #covid19",102,17/3/2020 17:48,Twitter Web App,86552,12938,en
site,site,2192," if you have elderly people in your family or your acquaintance, teaching them how to facetime, skype or whatsapp call —…",140,15/3/2020 14:48,Twitter for iPhone,0,1384,en
site,site,2193," rebels,now is the time to use our numbers and skills to suppoour communities. if you wish you can print off the belo…",140,15/3/2020 13:34,Twitter Web App,0,683,en
site,site,2194," week 49!📍charlotte, nc, usathis is what striking looks like in the era of #covidー19 today was our last in-person stri…",140,14/3/2020 17:07,Twitter for iPhone,0,412,en
site,site,2195, #climatestrikeonline there is no planet b🌍  we have to protect our mothernature .#climatestrike in the lakeside cit…,140,14/3/2020 17:07,Twitter for iPhone,0,292,en
site,site,2196,“everyone with an interest in the future of the planet should read this book. it is a glimpse of a saner world. it… ,139,14/3/2020 10:35,Twitter for iPhone,8432,1793,en
site,site,2197, strikers of #covoid19 affected states joined this  friday #climatestrikeonline #fridaysforfuture  …,140,14/3/2020 8:58,Twitter Web App,0,253,en
site,site,2198, my first #climatestrikeonline and i'm bitter about it 😥 i should be on the train to the captitol right now. ,140,14/3/2020 6:50,Twitter for iPhone,0,1074,en
site,site,2199," this week’s video, 71 weeks since i started striking.#fridaysforfuture #digitalstrike #canada  honks are germ free#su…",140,13/3/2020 21:15,Twitter for iPhone,0,245,en
site,site,2200,be kind. help where you can. suppothose at the front line of our societies. and listen to the experts!if you us… ,140,13/3/2020 19:17,Twitter Web App,84449,14973,en
site,site,2201," #climatestrike week 48.due to covid-19, i will be suspending my weekly climate strikes after today. i will hold each…",139,13/3/2020 17:53,Twitter for iPhone,0,301,en
site,site,2202, this is how different young people in schools are taking on the #climatestrikeonline #digitalstrike in different schoo…,140,13/3/2020 16:55,Twitter for iPhone,0,213,en
site,site,2203, we demand international climate emergency.     …,140,13/3/2020 16:51,Twitter for iPhone,0,433,en
site,site,2204," week 59. we decided that we would continue striking outside of school for now, but we will, of course, join the #climat…",140,13/3/2020 15:38,Twitter for iPhone,0,277,en
site,site,2205, week 57! today we’re doing a “roving” strike at all the places we have done strikes over the year.thread1/southeastjrh…,140,13/3/2020 14:40,Twitter for iPhone,0,148,en
site,site,2206, #schoolstrike4climate week 57 from the global south. #fridaysforfuture ,114,13/3/2020 14:00,Twitter for iPhone,0,292,en
site,site,2207, staff of  joined the #climatestrikeonline  today . we encourage all climate strikers in #ghana to avoid public…,140,13/3/2020 12:58,Twitter Web App,0,129,en
site,site,2208, climate crisis blamed for rains and floods that have killed 150 in brazil ,114,13/3/2020 12:52,Twitter Web App,0,379,en
site,site,2209," #fridaysforfuture stockholm #climatestrikeonline. it is important to be careful, respecting the official coronavirus-guidlin…",140,13/3/2020 12:52,Twitter Web App,0,168,en
site,site,2210, school strike week 61. let us treat every crisis like what it is! take care of yourselves #climatestrikeonline  #schoo…,140,13/3/2020 12:52,Twitter Web App,0,273,en
site,site,2211, #climatestrike week 51striking at  campus with great care to keep a social distance. schools in turkey will be c…,140,13/3/2020 12:40,Twitter Web App,0,171,en
site,site,2212," school strike for climate week 57, today i took pain a global digital strike. #fridaysforfuture #climatestrikeonlin…",140,13/3/2020 12:40,Twitter Web App,0,261,en
site,site,2213," week 62, this week i join the #climatestrikeonline, because every crisis needs to be treated as a crisis.…",140,13/3/2020 12:40,Twitter Web App,0,167,en
site,site,2214, this month we are not going out the streets. but that won’t stop us striking and telling the truth about climate cri…,140,13/3/2020 11:57,Twitter for iPhone,0,227,en
site,site,2215," day 1 of my #climatestrikeonline ,week 7 of my 2020 weekly climate strike. you may be by yourself striking today but yo…",140,13/3/2020 11:22,Twitter Web App,0,318,en
site,site,2216, what activists do when strikes are cancelled due to #covid_19 #climatestrikeonline &amp; ☕️. highly recommend. join in! http…,144,13/3/2020 10:57,Twitter for iPhone,0,315,en
site,site,2217, mass public gatherings will not be organised by extinction rebellion if it is not safe to do so. as such we can no longer…,140,13/3/2020 10:56,Twitter for iPhone,0,195,en
site,site,2218, and a #digitalstrike with a indigenous  woman (shors). they have been fighting for a long time for our future. but it's dif…,140,13/3/2020 10:55,Twitter for iPhone,0,183,en
site,site,2219, #climatestrikeonline today!due to the risks of the novel coronavirus it's not wise to create big gatherings of people…,139,13/3/2020 10:21,Twitter for iPhone,0,249,en
site,site,2220, #climatestrikeonline in kenya🇰🇪.no one is immune from the devastating impacts of the #climatecrisis!it is a race we can…,140,13/3/2020 10:21,Twitter for iPhone,0,355,en
site,site,2221, some of our team are in front of the finnish parliament to ask for #climateaction this week too! #fridaysforfuture ,140,13/3/2020 9:14,Twitter for iPhone,0,144,en
site,site,2222, reusing my old biking for climate strike sign for the #digitalstrikeonline with #fridaysforfuture and .…,137,13/3/2020 9:13,Twitter for iPhone,0,148,en
site,site,2223, climate strike outside school with some new recruits following last months success! thanks for supporting us! #climatestri…,140,13/3/2020 9:02,Twitter Web App,0,159,en
site,site,2224, k e n y athe future is seeking out #climatejustice #actnow leaders     …,140,13/3/2020 8:49,Twitter for iPhone,0,380,en
site,site,2225," climate strike sydney, australiaweek 27.today's strike went ahead as we are a very small group, but we will be monitoring t…",140,13/3/2020 8:48,Twitter for iPhone,0,202,en
site,site,2226," due to #coronavirus concerns, we have decided to cancel friday's strike in birmingham in an effoto safeguard public health…",140,13/3/2020 8:48,Twitter Web App,0,190,en
site,site,2227, saving earth is first and foremost responsibility of everyone #climatestrikeonline#fridaysforfuture  h…,140,13/3/2020 8:47,Twitter Web App,0,152,en
site,site,2228, #climatestrikeonline #שביתהדיגיטלית from israel.together with the #fridaysforfuture #climatestrike movement…,140,13/3/2020 8:47,Twitter Web App,0,107,en
site,site,2229, the police came to the hotel and asked for written explanations. they put pressure on all the activists.  but it's our futu…,140,13/3/2020 8:43,Twitter for iPhone,0,216,en
site,site,2230," #climatestrikeonline currently missing my lessons because of covid-19 but my point still stands, treat every crisis as a crisi…",140,13/3/2020 8:42,Twitter for iPhone,0,437,en
site,site,2231, today i'm joining #climatestrikeonline together with     …,140,13/3/2020 8:41,Twitter for iPhone,0,154,en
site,site,2232, #climatestrikeonline in the face of a crisis we act according to science and fact.in the face of the the novel coronavir…,140,13/3/2020 8:41,Twitter for iPhone,0,311,en
site,site,2233," hello everyone! when 9am-12am cet what we will strike online, its going to be big 💥how take a picture with your sig…",140,13/3/2020 8:24,Twitter Web App,0,883,en
site,site,2234,school strike week 82. in a crisis we change our behaviour and adapt to the new circumstances for the greater good… ,139,13/3/2020 8:11,Twitter for iPhone,23666,5275,en
site,site,2235," as schools close around ireland, many strikes will be moving online for safety reasons. here is how you can join the #cli…",140,12/3/2020 21:31,Twitter for iPhone,0,484,en
site,site,2236,so keep your numbers low but your spirits high and let’s take one week at the time.you can join the #digitalstrike… ,140,11/3/2020 12:06,Twitter for iPhone,10175,1499,en
site,site,2237,the climate and ecological crisis is the biggest crisis humanity has ever faced but for now (of course depending on… ,140,11/3/2020 12:06,Twitter for iPhone,7830,962,en
site,site,2238,so i personally recommend that we do as the experts say. especially in high-risk areas.we young people are the le… ,140,11/3/2020 12:05,Twitter for iPhone,8978,1168,en
site,site,2239,we can’t solve a crisis without treating it as a crisis and we must unite behind experts and science.this of cours… ,140,11/3/2020 12:05,Twitter for iPhone,36731,8339,en
site,site,2240,today a couhearing starts that will decide if  will be allowed to expand their oil refinery in lyse… ,140,10/3/2020 14:51,Twitter for iPhone,4642,1175,en
site,site,2241,due to family reasons i will not be able to participate in the marches in grenoble and paris this friday and saturd… ,140,10/3/2020 12:12,Twitter for iPhone,29624,1469,en
site,site,2242, the suffering of women and children in africa due to the #climatecrisis must end. this must act as a wake-up call to the…,140,9/3/2020 9:54,Twitter for iPhone,0,432,en
site,site,2243,today is #internationalwomensday and we recognise that women are still far from equal to men in today’s societies.… ,139,8/3/2020 11:31,Twitter for iPhone,199399,34688,en
site,site,2244, that doesn't save women who lose lives during climate disasters ,88,7/3/2020 20:16,Twitter for iPhone,0,1825,en
site,site,2245," #schoolstrike4climate #fridaysforfuture today with members of the butterfly project in banda kampala. as young people, o…",140,7/3/2020 18:46,Twitter for iPhone,0,221,en
site,site,2246," today at punjab university, lahore. #climateemergency   ",130,7/3/2020 13:07,Twitter for iPhone,0,239,en
site,site,2247, week 65 #climatestrike at the !women are disproportionately affected by the climate crisis. on this #international…,140,7/3/2020 13:07,Twitter for iPhone,0,305,en
site,site,2248," week 56 in iowa city. as coal spews co2 behind us, we call on     to en…",140,7/3/2020 11:32,Twitter for iPhone,0,273,en
site,site,2249, “the ipcc repois a slightly dishonest take on the situation because it achieves 1.5° only with immense negative emission…,140,7/3/2020 9:17,Twitter Web App,0,742,en
site,site,2250, school strike for climate week 56 in the global south.#fridaysforfuture #schoolstrike4climate follow us …,140,7/3/2020 9:13,Twitter Web App,0,334,en
site,site,2251, . include emissions from aviation &amp; shipping plus those from imports &amp; exports &amp; uk emissions are down by a…,152,7/3/2020 9:13,Twitter Web App,0,194,en
site,site,2252, #fridaysforfuture dublin week 65... time is ticking  #ticktock #climateemergency ,135,6/3/2020 20:36,Twitter for iPhone,0,209,en
site,site,2253, my 26th climate strike electing women politicians in national parliaments leads countries to adopt more stringent climate chang…,140,6/3/2020 20:31,Twitter for iPhone,0,327,en
site,site,2254, week 21#climatestrike in israel.we have are facing our 3th elections in 8 months in about a week. in these 3 elections…,140,6/3/2020 20:22,Twitter for iPhone,0,137,en
site,site,2255, as always we are on the streets of kisumu city fighting for our future#savelakevictoria #protectlakevictoria …,140,6/3/2020 20:13,Twitter for iPhone,0,242,en
site,site,2256, #climatestrike week 64 with zane and friends in los angeles. today a 4th grade girl spontaneously joined the 6th graders…,139,6/3/2020 19:41,Twitter for iPhone,0,239,en
site,site,2257," my #climatestrike week 47 in pasadena, ca!i have now been striking nearly every friday for one year! i began on march…",140,6/3/2020 19:23,Twitter for iPhone,0,276,en
site,site,2258,school strike week 81. thousands of people marched together for the climate in brussels today! with young climate a… ,140,6/3/2020 17:04,Twitter for iPhone,13150,2294,en
site,site,2259," gegen macker und sexisten,fight the power, fight the system! ♀️✊#frauentag #frauenkampftag #iwd2020 ",140,6/3/2020 16:42,Twitter Web App,0,184,en
site,site,2260,  and a few friends turned up to demonstrate in brussels today. shite weather kept the masses away. but a…,139,6/3/2020 16:38,Twitter for iPhone,0,507,en
site,site,2261,in mumbai today!#fridaysforfuture #climatestrike #schoolstrike4climate ,95,6/3/2020 16:27,Twitter for iPhone,7842,1146,en
site,site,2262, wow. the european #fridaysforfuture march in brussels is h u g etime for the eu and governments to take the #climatee…,140,6/3/2020 16:08,Twitter for iPhone,0,658,en
site,site,2263, school strike week 58 in fowilliam. #schoolstrike4climate #schoolstrike4nature #fridaysforfuture ,140,6/3/2020 15:24,Twitter for iPhone,0,278,en
site,site,2264," #week5 #climatestrike #fffparivartan #fridaysforfuture #climateemergency although it was raining heavily, we conclu…",140,6/3/2020 15:23,Twitter for iPhone,0,156,en
site,site,2265, #fridaysforfuture week 65 in maynooth. ireland waking up to #coronavirus. it reminds us that we are all inter-connected mo…,140,6/3/2020 15:04,Twitter for iPhone,0,245,en
site,site,2266, thousands of people in brussels are demanding a more ambitious #greendeal! 50-55% emission cuts is not in line with the s…,140,6/3/2020 15:03,Twitter for iPhone,0,269,en
site,site,2267, friday's 4future kenyalet's nurture the nature so that we can have a better future#fridaysforfuture #schoolstrike4cl…,140,6/3/2020 14:39,Twitter for iPhone,0,205,en
site,site,2268, greta thunberg leads a huge #climatestrike through downtown brussels. massive turnout of school strikers from across belgium…,140,6/3/2020 14:03,Twitter for iPhone,0,1004,en
site,site,2269," my 52nd week. it's great that i'm not alone. but it would be better, if the moscow government allowed us to strike together…",140,6/3/2020 14:01,Twitter for iPhone,0,365,en
site,site,2270, as europe closes out the warmest winter ever. time to stand with #climatestrike youth and  in brussels and scr…,140,6/3/2020 13:39,Twitter for iPhone,0,347,en
site,site,2271, ##fridaysforfuture #climatestrike #hamburg planet over profit (it was awful cold and rainy) ,134,6/3/2020 12:50,Twitter for iPhone,0,365,en
site,site,2272," climate strike to suppofridays for future organized in varanasi, today, with specific demands on renewables, e vehicles an…",140,6/3/2020 11:12,Twitter for iPhone,0,246,en
site,site,2273, week 33 #climatestrike in istanbulwe are in istanbul but our hearts in brussels #solidarityeuropeanclimatestrike …,140,6/3/2020 10:40,Twitter for iPhone,0,286,en
site,site,2274, #fridaysforfuture wellington 6/3/20. saying it loud &amp; proud.    …,144,6/3/2020 10:17,Twitter for iPhone,0,216,en
site,site,2275, om friday we strike in brussels! see you at central station 1400 along with representatives from all european nations.…,140,6/3/2020 8:59,Twitter for iPhone,0,1801,en
site,site,2276, when everyone is in brussels.... come and join me here in stockholm! here until 1500! #fridaysforfuture ,140,6/3/2020 8:01,Twitter for iPhone,0,284,en
site,site,2277," fridays for future protested outside the european parliament today. their deal is not enough, their deal is giving up.…",140,6/3/2020 6:40,Twitter for iPhone,0,386,en
site,site,2278," climate strike in sydney, australiaweek 26.over the last 18 years, up to two-thirds of koalas have been lost in nsw. this…",140,6/3/2020 6:39,Twitter for iPhone,0,313,en
site,site,2279,"”the difference is about the same as a decade of fossil fuel emissions from the uk, germany, france and canada put… ",139,5/3/2020 7:12,Twitter for iPhone,27757,11105,en
site,site,2280,“this climate law is surrender - because nature doesn’t bargain and you cannot make ”deals” with physics.and we wi… ,140,4/3/2020 18:28,Twitter for iPhone,38702,8845,en
site,site,2281," when your house is on fire, you don't wait a few more years to staputting it out. and yet this is what the commission is…",139,4/3/2020 18:04,Twitter Web App,0,3269,en
site,site,2282," information for journalists on greta thunberg in the envi committee, covid-19 and more ",126,4/3/2020 11:35,Twitter for iPhone,0,167,en
site,site,2283,today i’m addressing the european commission and the european parliament in brussels. #climatelaw #fridaysforfuture ,139,4/3/2020 7:14,Twitter for iPhone,57357,4058,en
site,site,2284,'net zero emissions by 2050' for the eu equals surrender.i have - with 33 other climate strikers from all acros… ,140,3/3/2020 16:33,Twitter Web App,6420,1650,en
site,site,2285,every election is a climate election.vote for climate- and environmental justice. vote for a living planet.vote f… ,140,3/3/2020 13:32,Twitter for iPhone,92919,12927,en
site,site,2286, we are a generation that is capable of solutions to the #climatecrisis. our actions today determine the future we'll liv…,140,3/3/2020 8:06,Twitter for iPhone,0,414,en
site,site,2287,stockholm just experienced it's warmest winter ever recorded (measures began 1756). the average temperature for the… ,140,2/3/2020 19:41,Twitter Web App,11942,3224,en
site,site,2288,"lists like these should never exist. but since they do, i guess it’s an honour to be on them...this shows the impo… ",140,2/3/2020 18:41,Twitter for iPhone,14330,2753,en
site,site,2289,"  movement is growing, many young people are joining us.   …",139,2/3/2020 17:20,Twitter Web App,0,299,en
site,site,2290," the snow depth in helsinki kaisaniemi was still 0 cm today, which means that we have just experienced the first jan-feb pe…",140,2/3/2020 10:28,Twitter for iPhone,0,2555,en
site,site,2291, breaking greenpeace activists have shut down over 95  branches up and down the uk.banks are continuing to fu…,140,2/3/2020 9:31,Twitter for iPhone,0,1072,en
site,site,2292,om friday we strike in brussels! see you at central station 1400 along with representatives from all european nat… ,140,1/3/2020 20:49,Twitter for iPhone,9740,1801,en
site,site,2293," if your house were on fire, would you wait to 2050 to put it out?hollow promises for the future won't douse the flames…",139,1/3/2020 20:21,Twitter Web App,0,747,en
site,site,2294,the average temperature for stockholm was 7°c above average. in february it was (unbelievably enough) almost the sa… ,140,1/3/2020 20:19,Twitter Web App,16259,3924,en
site,site,2295,“the vast amounts of carbon stored in congo basin’s peatland forests means they are of global importance in the fig… ,140,29/2/2020 16:18,Twitter for iPhone,14437,4851,en
site,site,2296,they are starting to get more and more desperate...this shows that we’re winning. ,106,29/2/2020 15:26,Twitter for iPhone,262823,37026,en
site,site,2297,"      after years of injustice,negligence and inaction to the clima…",140,29/2/2020 13:34,Twitter for iPhone,0,471,en
site,site,2298," retweet, bring some friends and strike together with  and other representatives of all european countries!! #fri…",140,29/2/2020 9:50,Twitter Web App,0,733,en
site,site,2299," together with fellow  activists, we held  a one year #climatestrike anniversary since #fridaysforfuture uga…",140,29/2/2020 8:56,Twitter for iPhone,0,476,en
site,site,2300," week #23 for #fff hope, bc 🇨🇦#fridaysforfuture #climatestrike ",100,29/2/2020 8:51,Twitter for iPhone,0,157,en
site,site,2301," week 33! portland, or every friday - 1-2 pm🌲🌿🌱save our rainforests 🌿🌲#savecongorainforest#amazonrainforest …",140,29/2/2020 8:50,Twitter for iPhone,0,203,en
site,site,2302, thank you to the advocates who were at the georgia capitol today fighting for a brighter future. we spoke with official…,140,29/2/2020 8:45,Twitter for iPhone,0,166,en
site,site,2303, 14 months!! #fridaysforfuture #climatestrike ,88,29/2/2020 8:41,Twitter for iPhone,0,137,en
site,site,2304, week 26. 6.5 months. still alone. got absolutely soaked today. #climatestrike #climateactnow #climatecrisis #fridaysforfu…,140,29/2/2020 8:31,Twitter for iPhone,0,777,en
site,site,2305," week 47!📍charlotte, nc, usathis community. always in awe of the strength, love, and passion of this movement. in just a…",140,29/2/2020 8:31,Twitter for iPhone,0,192,en
site,site,2306, our futures are being stolen. we are here to take it back!#fridaysforfuture #climatestrike at seattle city hall feb 28…,140,29/2/2020 8:31,Twitter for iPhone,0,187,en
site,site,2307, we are getting stronger each day today our message is very clear stop polluting lake victoria …,140,29/2/2020 8:31,Twitter for iPhone,0,308,en
site,site,2308," week52 of climate strike in #mumbai kids,adults &amp;senior citizens strike for climate justice.despite of high pollution lev…",144,29/2/2020 7:41,Twitter for iPhone,0,235,en
site,site,2309, vielen dank an alle die heute mit uns demonstriehaben 😊 #fridaysforfuture #breakfreefromplastic #zerowaste ,140,29/2/2020 7:30,Twitter for iPhone,0,175,en
site,site,2310, #climatestrikers #fffdelhi striking to save 1000’s of these tall primeval trees waiting to be cut by the govt. to demoli…,140,28/2/2020 22:13,Twitter for iPhone,0,315,en
site,site,2311, white house climate strike - week 57we met with many people from dc government that walked past our strike. people of…,140,28/2/2020 21:16,Twitter for iPhone,0,315,en
site,site,2312, #fridaysforfuture today with my fellow activists of  we striked with the children of kyanja high sch in m…,140,28/2/2020 20:22,Twitter for iPhone,0,233,en
site,site,2313, my 34rd week with    and others who care about the future! ,127,28/2/2020 20:20,Twitter for iPhone,0,203,en
site,site,2314, week 55 #schoolstrike4climate and  #climatestrike anniversary.#fridaysforfuture ,139,28/2/2020 19:40,Twitter for iPhone,0,236,en
site,site,2315, week 63 of #climatestrike at the ! today i'm  and thinking about the world we live in. the planet is…,140,28/2/2020 19:18,Twitter for iPhone,0,404,en
site,site,2316, it’s really cold out here in new york but we’re going strong! climate strike week 34!the climate crisis isn’t slowing…,139,28/2/2020 19:18,Twitter for iPhone,0,344,en
site,site,2317," greta thunberg tells young activists to 'be the adults' as 30,000 climate protesters descend on bristol ",140,28/2/2020 18:20,Twitter for iPhone,0,1853,en
site,site,2318, my week 5 as a #climatestrikehelper with    #fridaysforfuture #climatestrike @…,140,28/2/2020 17:59,Twitter for iPhone,0,158,en
site,site,2319, change the politics not the climate! system change not climate change!#climatechange #climateaction #climateemergency #…,140,28/2/2020 17:58,Twitter for iPhone,0,437,en
site,site,2320, week 60 - couldn’t make it to city hall today but here’s rosa and i striking by the ocean 🌊  …,140,28/2/2020 16:42,Twitter for iPhone,0,242,en
site,site,2321, week 16 #fridaysforfuture day 113 #savecongorainforest  (although i didn't have that sign)with  in bristol!…,140,28/2/2020 16:33,Twitter for iPhone,0,410,en
site,site,2322," #climatestrike week 49it's a sad day for turkey. we want no wars, no casualties anymore 😔 the world should join forces and…",139,28/2/2020 15:41,Twitter for iPhone,0,332,en
site,site,2323," #climatestrike, mayo. i had a conference call while striking today. we shouldn't have to do this. we're children. i get u…",140,28/2/2020 15:41,Twitter for iPhone,0,390,en
site,site,2324, students from gilgit baltistan! #climateemergency   ,125,28/2/2020 15:40,Twitter for iPhone,0,286,en
site,site,2325, week 57. not quite as many people here in fowilliam as there were in bristol today!#schoolstrike4climate #schoolstr…,140,28/2/2020 15:40,Twitter for iPhone,0,289,en
site,site,2326," all we want is a liveable world now and a safe future! is this too much to ask for??🌎#climatestrike week 11 in nairobi, k…",140,28/2/2020 15:09,Twitter for iPhone,0,351,en
site,site,2327, my 51st week.#fridaysforfuture ,71,28/2/2020 14:51,Twitter for iPhone,0,254,en
site,site,2328, #schoolstrike4climate at umass secondary school in solidarity with fellow african  activists in uganda…,139,28/2/2020 14:45,Twitter for iPhone,0,229,en
site,site,2329,school strike week 80. at least 30’000 people in the pouring rain today in bristol! #fridaysforfuture… ,126,28/2/2020 14:33,Twitter for iPhone,37845,6114,en
site,site,2330,   the march continues through the city... #gretathunberg bristol #climatecrisis ,140,28/2/2020 14:15,Twitter for iPhone,0,569,en
site,site,2331, greta thunberg leads the climate strike march past the galleries. follow our live blog here  https…,140,28/2/2020 13:47,Twitter for iPhone,0,422,en
site,site,2332," once again they sweep their mess under the rug, for us young people - for their children - to clean up for them.greta…",140,28/2/2020 13:14,Twitter for iPhone,0,5445,en
site,site,2333, healthcare professionals out today to demonstrate the #climatecrisis is a #healthcrisis  …,139,28/2/2020 13:07,Twitter for iPhone,0,285,en
site,site,2334," #schoolstrike4climate #fridaysforfuture we are unstoppable, another world is possible.  …",137,28/2/2020 12:49,Twitter for iPhone,0,279,en
site,site,2335," hi  welcome to bristol. 30,000 or so people here #climateaction ",114,28/2/2020 12:22,Twitter for iPhone,0,722,en
site,site,2336," we are unstoppable, another world is possible  anniversary strike today. #schoolstrike4climate #clima…",140,28/2/2020 12:21,Twitter for iPhone,0,529,en
site,site,2337, a simple message for the danish politicians we want climate action now. the climate crisis calls for strong leadership…,140,28/2/2020 11:34,Twitter for iPhone,0,417,en
site,site,2338," so many young people here, my heamight burst 💓 #bristolys4c  #collegegreen  #gretathunberg h…",140,28/2/2020 11:25,Twitter for iPhone,0,409,en
site,site,2339, look at park street! what a turn-out #gretathunberg #bristolys4c #bristol ,113,28/2/2020 11:20,Twitter for iPhone,0,280,en
site,site,2340, our #climatestrike is underway. it's one year since #fridaysforfuture uganda was founded. we continue to demand for #c…,140,28/2/2020 11:01,Twitter for iPhone,0,274,en
site,site,2341," we are, perhaps, the first to hit the street today!2k likes for that?#fridaysforfuture …",139,28/2/2020 11:00,Twitter for iPhone,0,233,en
site,site,2342, not attempting an estimate but clearly a vast crowd here in bristol awaiting #gretathunberg in the rain ,140,28/2/2020 10:54,Twitter for iPhone,0,749,en
site,site,2343, fridays for future students from rainy mardan. #climatecrisis  ,121,28/2/2020 9:18,Twitter for iPhone,0,274,en
site,site,2344, two teenagers behind the bristol youth strike for climate tell #bbcbreakfast why missing school makes an impact ⤵️#bys4…,140,28/2/2020 9:18,Twitter for iPhone,0,420,en
site,site,2345, #fridaysforfuture in snowy stockholm. looking forward to the global strike in april! ,123,28/2/2020 8:01,Twitter for iPhone,0,311,en
site,site,2346," climate strike sydney, australiaweek 25.equinor has pulled out of plans to drill in the great australian bight. this is j…",140,28/2/2020 7:16,Twitter for iPhone,0,448,en
site,site,2347,“heathrow third runway ruled illegal over climate change.” imagine when we all stataking the paris agreement in… ,140,27/2/2020 11:38,Twitter for iPhone,25202,4448,en
site,site,2348, thank you for a wonderful discussion! hope to see you again soon❤️,81,26/2/2020 20:50,Twitter for iPhone,2960,98,en
site,site,2349," a most critical issue about global heating, mostly missed most of the time, is that destruction can be (and often is) la…",140,26/2/2020 9:57,Twitter for iPhone,0,1046,en
site,site,2350, she’s the only friend i’d skip school for. ,78,25/2/2020 21:24,Twitter for iPhone,0,85962,en
site,site,2351,so... today i met my role model. what else can i say?  ,85,25/2/2020 17:43,Twitter for iPhone,478029,40369,en
site,site,2352," this morning world weather news is from peru 🇵🇪. major flow of mud, and flash floods in tacna, peru, after days of heavy…",139,24/2/2020 17:10,Twitter for iPhone,0,860,en
site,site,2353, white house climate strike week 56joined by many local activists from all over the washington dc area and travelers f…,140,22/2/2020 21:39,Twitter for iPhone,0,367,en
site,site,2354," week 46!📍charlotte, nc, usawe had some wonderful conversations around corporate vs. individual responsibility (re jeff…",140,22/2/2020 21:37,Twitter for iPhone,0,192,en
site,site,2355,"heading for the uk! this friday, the 28th, i’m looking forward to joining the school strike in bristol! we meet up… ",139,22/2/2020 11:22,Twitter for iPhone,47084,5726,en
site,site,2356, #climateaction is everyone's duty. we can all make a difference.  #schoolstrike4climate while engaging with kids. #clim…,140,22/2/2020 7:23,Twitter for iPhone,0,339,en
site,site,2357, the #climatejustice movement is only getting stronger! it was great to see some new faces at the #fridaysforfuture #cli…,140,22/2/2020 7:23,Twitter for iPhone,0,216,en
site,site,2358, mountlake terrace high school students blowing the whistle on climate change! #fridaysforfuture #climatestrike #climat…,140,22/2/2020 6:38,Twitter Web App,0,282,en
site,site,2359," school strike for climate in uganda's capital city, kampala.i call upon more boys to join the strike.#fridaysforfuture #…",140,21/2/2020 21:17,Twitter Web App,0,416,en
site,site,2360," today it was sunny in moscow, but not in krasnoyarsk - the sky is still “black” there because of air pollution. but…",139,21/2/2020 21:16,Twitter Web App,0,430,en
site,site,2361," this is the twitter account for #fridaysforfuture in co. mayo, ireland.  we (, ) have been striking every…",140,21/2/2020 21:16,Twitter Web App,0,252,en
site,site,2362,if anyone still wonders about the meaning of carbon neutrality this is pretty much it... ,114,21/2/2020 21:05,Twitter Web App,13986,2334,en
site,site,2363," climate strike, falun, sweden.cold and windy 🌱🌍💚#fridaysforfuture #fridaysforfuturesweden ",135,21/2/2020 20:54,Twitter for iPhone,0,179,en
site,site,2364," as nobel prize winners, we demand justin trudeau stop the teck frontier mine | nobel prize winners ",139,21/2/2020 20:39,Twitter for iPhone,0,547,en
site,site,2365, there is no planet b we need  #climateaction we are in #climateemergency protect our future#climatecrisis #climate…,140,21/2/2020 20:32,Twitter for iPhone,0,683,en
site,site,2366," today’s #climatestrike at juhu beach in mumbai, india 🇮🇳 with  team. future of mumbai lies in your own hands…",140,21/2/2020 20:25,Twitter for iPhone,0,326,en
site,site,2367," #climatestrike week 48another campus strike at  today, as i'm expected to speak to a class of freshmen students…",140,21/2/2020 20:24,Twitter for iPhone,0,245,en
site,site,2368," cold and windy, but still...#fridaysforfuture  falun sweden  ",116,21/2/2020 19:24,Twitter for iPhone,0,148,en
site,site,2369," it should be illegal to destroy the planet. but as long as you have enough money, you can pollute the world, drive spec…",140,21/2/2020 19:23,Twitter for iPhone,0,592,en
site,site,2370," #climatestrike week 54 at the scottish parliament. i’m a bit sick at the moment, but still made it out. #fridaysforfut…",140,21/2/2020 19:23,Twitter for iPhone,0,233,en
site,site,2371," today's #climatestrike on the wild west coast of ireland.come wind or rain, we continue to strike (and there was copious…",139,21/2/2020 19:22,Twitter for iPhone,0,382,en
